gt_x,gt_y,vo_x,vo_y,srs_x,srs_y,base_station,esk_x,esk_y
29.743263457916246,63.24753548327563,31.37100752329455,64.31908326878946,29.689096121236528,63.44944100692513,3,30.473201037201314,64.62762664422783
30.460165256371717,64.07053536504901,32.09222385063588,65.14017389222522,30.44309440781285,64.0974244608666,3,31.23294057238621,65.50347064934567
31.184711147437554,64.8905983555724,32.82486437685601,65.96042969380665,31.36662417623384,65.0706139437482,5,31.95364789579967,66.30178890926682
31.92786783072342,65.71693721838074,33.57257411325287,66.78308289006237,31.82757084948652,65.676745221509,5,32.72349210396395,67.16379668850557
32.67521149090411,66.53454178017327,34.328448960576985,67.60125974135072,32.79026518823594,66.55363946013422,5,33.45484085400747,67.94288051253365
33.42089289355146,67.33580882757862,35.09289249340125,68.41413001372868,33.4714128892996,67.5068002373165,5,34.192400400066404,68.73841926672137
34.19618295414531,68.13353237332062,35.851495009531504,69.21039986457619,34.26539900925929,68.13102150468588,7,35.00574433002965,69.598393042496
34.97903332024084,68.92724182199878,36.64619119839975,70.02270024288933,34.91739984076843,68.87253522347909,7,35.751590556302695,70.36510825102962
35.780891187377435,69.71540465413193,37.4344963227245,70.80983457755356,35.70617855476638,69.80198756068074,7,36.51206238992433,71.14531011078952
36.58879175753688,70.50347441872957,38.24494668940014,71.60551850062923,36.57974986290221,70.50975822199925,7,37.358401930912905,71.9982623346386
37.41327972241801,71.28954823316899,39.0728146888114,72.41064385028896,37.56230966366576,71.27177948299232,7,38.15937713826171,72.76165960263238
38.23454467731334,72.07722072371901,39.90541121555915,73.19940686310298,38.182059490221796,72.096930268961,5,39.02398641356674,73.60891364215544
39.064726750098856,72.86073034101867,40.738694307746904,73.99420425886984,39.28154192826477,72.9398572315775,5,39.84581275167329,74.37285839119626
39.901299216353316,73.64192353478857,41.59625371053017,74.79825149986871,39.97657010066799,73.61899651934525,4,40.66765551968383,75.13280446336282
40.746422814085214,74.42151717181837,42.441171426154945,75.58484336177192,41.01269796892882,74.46127203558687,4,41.58401239198774,75.97695054043966
41.604548610714204,75.19736851546568,43.33325589343747,76.38024707985942,41.82448857907238,75.45361212112137,6,42.42985511188622,76.75043699523998
42.475737887799355,75.96749985145668,44.20360102460429,77.16334581542066,42.417987475715194,76.12937193343116,6,43.26470944666346,77.51807904026205
43.34889364334132,76.74216782443975,45.08942382398968,77.95379590111084,43.381170660288184,76.83460870938146,6,44.18953108865695,78.35970166479271
44.22717627048872,77.51306732183869,45.990854448417345,78.73576945315814,44.40280823095329,77.58021591300673,6,45.05531459666219,79.10976615531982
45.110948862742816,78.27788234048172,46.89932441585986,79.50777626745243,44.990891701996546,78.2823535179032,4,45.98046704443481,79.93230206731894
46.00874852140525,79.04805438293282,47.81398787376789,80.2917218395696,46.03778750324379,79.14200941335926,4,46.84849557696404,80.67525614248268
46.914309481128385,79.81822965871004,48.72125154258765,81.06007757610955,47.06219628220975,79.83001504435441,4,47.738447820842744,81.41518144644185
47.82306919226163,80.58622872401119,49.643282221643254,81.84325217825274,47.77981986112721,80.53498325273908,4,48.69684219949162,82.2305018048621
48.74003307523404,81.34798889629644,50.5696265711662,82.61558152266733,48.76606447314228,81.41851214986279,6,49.58539290277637,82.96866722002093
49.66758746165645,82.11265380678152,51.49060807571422,83.37340377069715,49.27217046332194,82.02943453897635,6,50.45145670537104,83.69685883679654
50.59696706538143,82.87082518780714,52.43620606775007,84.13691399651685,50.60819426612975,82.8701223150555,6,51.43972092021929,84.5103777531681
51.5398812421026,83.62359624418147,53.403116115872535,84.89715585955788,51.530315686618856,83.69396269485578,6,52.35313699786179,85.24324336521374
52.498444778307146,84.37009751392912,54.38022237961683,85.64673769887706,52.5359332426154,84.43549777755779,4,53.364121446056615,86.05244525705155
53.472850631021245,85.1048615725463,55.36829149849659,86.38305851772377,53.650425050607275,85.17252058160132,4,54.31771472303348,86.77368974631378
54.4586108761908,85.82829893578503,56.35355668442015,87.10334554461701,54.66525716738166,85.82829460359586,4,55.29387048471985,87.48885833618967
55.4550341450585,86.54003046423307,57.35790603846639,87.81940637651071,55.29651182432829,86.62431541187419,4,56.341483386016634,88.28221806782075
56.46150764027296,87.24391844271148,58.38163400160531,88.55070462376844,56.495708033642494,87.2755117871345,4,57.3316104638376,88.981066014756
57.47953465740391,87.93909115444377,59.432179574962305,89.27446465136448,57.31711405874352,87.85314833066465,4,58.32637418514737,89.6701834200451
58.50466840964587,88.62797368445489,60.48042231792244,89.96864628793149,58.55902855738205,88.57137501254185,4,59.44321673897623,90.43288075834855
59.5436222711659,89.30705254986412,61.54282186899256,90.65167295600578,59.79418887764603,89.28079351356486,4,60.494593786222694,91.1078330828509
60.59451529769219,89.97132054297533,62.60964581310752,91.31822854448481,60.73866476649453,89.90058674320444,4,61.55388742526437,91.77506743619178
61.655459926466,90.62405994664547,63.68716456771955,91.96539123075537,61.652679533115474,90.58498429922106,5,62.708391681459965,92.50987703735828
62.73211540876249,91.2652152671218,64.77913622131167,92.61397375215498,62.40350895384782,91.26983526480876,5,63.751728282094845,93.1554345929524
63.81114750908509,91.89188273023538,65.88352603930073,93.24604896191377,63.86814020482552,91.89824238908726,3,64.93743913741912,93.86417450311704
64.91104472446091,92.51349304533817,66.99139713463025,93.85775477800273,64.77866972811897,92.55326514538277,3,66.0159878501445,94.48343037614872
66.01915278950074,93.12525313313486,68.09390898677665,94.4568141967416,65.94270161257067,93.28289800390965,6,67.11354509364978,95.10541182212614
67.13551469877308,93.72956999517524,69.21184450577128,95.05430482052935,67.03738588547978,94.0914653964096,6,68.31757001475691,95.80522705366758
68.25823942209448,94.3242773726251,70.34031024809819,95.6490815365749,68.27942386178923,94.31191922178455,6,69.43197054520238,96.38304952338147
69.38336253040693,94.91056240862419,71.47191738796434,96.23911469334416,69.52725862950142,94.81300921314507,6,70.56593413025797,96.94839486329198
70.515795595055,95.49096886288598,72.61272195337497,96.8169770295463,70.43822567312556,95.58057299886828,5,71.78775934524535,97.58908369535472
71.65188576359671,96.0615700692795,73.75530029934578,97.39303753739524,71.61533679034603,96.01988571764221,5,72.90852182811904,98.1320038994842
72.79366070932608,96.62764609585325,74.90243011092508,97.96546911750362,72.84083068878681,96.62648480281943,5,74.14389791646377,98.73683967810159
73.9283237081759,97.18341616693503,76.04661826123233,98.52245865854975,74.04133209910907,97.03333772409755,5,75.2755935203706,99.2446228548835
75.07125840068313,97.73568667262299,77.1938176707868,99.07707595480429,74.93500411535634,97.80511510178188,5,76.39371886023132,99.76587149825748
76.25144464655293,98.30203336151514,78.3451022340218,99.62765603306845,76.5156784828926,98.15943844397782,6,77.65220721307406,100.32597279406308
77.34995784039229,98.82257692407704,79.47677247882082,100.16812331090307,76.91089477193253,98.83310377567005,5,78.73436530721463,100.8167454781029
78.48361593281928,99.35422968639215,80.61254434921574,100.70369010119417,78.47923346183492,99.51644914110427,5,79.85792378669656,101.31353610689924
79.61436223145334,99.88119813028555,81.73897383252772,101.23043467165657,79.45999580469153,99.85793241785431,5,81.07016243691675,101.84564738813214
80.74466448066772,100.40323465596353,82.87055235823162,101.75148656552248,80.67401184734219,100.3682266594908,5,82.17565738797454,102.30337260113922
81.86427917968784,100.9226847886379,83.9965686138239,102.2755013797994,82.09212711156205,100.86149222256581,7,83.40555455925629,102.81056625931848
82.96668077486449,101.42459446776039,85.09584552487273,102.7896084634629,82.88204769094759,101.5435967126328,7,84.4904257984459,103.26242393676132
84.05981244352215,101.92055209406452,86.19516804599121,103.28791260989911,83.72419484407588,101.9855213758201,5,85.55523136674371,103.70503692451894
85.15333158788415,102.40732894998776,87.26533448497041,103.78573617191111,85.0475622655819,102.53991910505557,5,86.7356765174818,104.19780595905998
86.24060597721748,102.88234004951234,88.34818703874667,104.27956126972788,86.14634029617793,102.7607212447172,8,87.80118249585782,104.60206751761652
87.3164655775696,103.35451994067071,89.38592608056923,104.75872633374104,87.17901256578583,103.3908707010518,8,88.85995403873468,105.01451863834349
88.3811304977828,103.81797840664483,90.4279266527942,105.22536932911706,88.34910849449804,103.87894463876823,8,90.02026383129753,105.46865168846671
89.44078582336614,104.2655674607253,91.46563813301103,105.6983071303621,89.37539344541167,104.24532057501422,5,91.05967138382154,105.85450434606797
90.48905466782148,104.70780379086833,92.49715804593403,106.16987440345115,90.51672608781678,104.6123862011386,5,92.1990435147682,106.27333441567679
91.52771528235317,105.15661025695412,93.50297807510445,106.64405716158069,91.54005989297889,105.12183723664232,5,93.2170274350981,106.646448765257
92.55747980865151,105.61003937429341,94.48871405072755,107.12649221150774,92.61698080956013,105.58462500090394,7,94.23054854998223,107.0271247064156
93.57999014800168,106.07735066097042,95.4861632844408,107.61045658057245,93.66904524493319,106.1127446511151,7,95.32954139608006,107.46223077879098
94.59416127250961,106.55113828365579,96.47301309525415,108.10383735573205,94.64186575178276,106.45776063738805,7,96.3025667555654,107.84857159964713
95.60036040638079,107.03022761019417,97.45992079450393,108.60579852483461,95.28012553142771,107.01085880913932,5,97.23776573667348,108.25395377798972
96.59812999699385,107.51957548773012,98.43334436167046,109.12288247591376,96.48277171736876,107.40670127070787,5,98.27100645372379,108.70581655198413
97.58741247647711,108.01723077462847,99.3930152915473,109.64165673024338,97.70083656496017,108.08086791182976,7,99.20657059923937,109.13901218924038
98.56439440172501,108.52130593604475,100.34423396900632,110.1715056678471,98.59525551169321,108.59810811190987,7,100.21137758240651,109.62806380269956
99.52987369863138,109.03849126569092,101.28118658978525,110.70784681484913,99.42776186344946,109.05349544668736,7,101.0937799631142,110.0787059470916
100.48138586417984,109.57401288518435,102.22647588949073,111.25893915656508,100.18297436957042,109.48675111494074,7,101.95542622731621,110.53785936885207
101.42890516927318,110.12427064320077,103.15900577861105,111.81693243265714,101.2022079374501,110.1743741023725,7,102.89913411095236,111.06762217637417
102.36819128625635,110.68774944879691,104.08014432741038,112.39275801712304,102.33953907663509,110.72731120648355,4,103.75644472709133,111.5662615433852
103.2954398959799,111.26356481945997,104.99586834275033,112.98789723386682,103.43496825130981,111.2509752847395,4,104.69817576344713,112.12266776168329
104.21292238450275,111.84464801488629,105.88444843026014,113.58171070117773,104.14289538157594,111.85911123920334,4,105.51986850876793,112.64851913250024
105.11925183076387,112.43553100203759,106.76051861007474,114.18418672547918,104.97801372425666,112.47640374862999,4,106.32886667019172,113.19180458292472
106.00299223656143,113.02839520231193,107.61934957024347,114.79878131209571,105.94509892335896,113.0495723368968,4,107.20971436719063,113.79094068210729
106.87116718439634,113.62914740663277,108.45855958218928,115.41403161349284,106.69204066458235,113.6064901716819,7,107.98697084934649,114.34701451302692
107.72578427120503,114.23814072338685,109.28454117713723,116.03334318467724,107.63770108804925,114.25670706158473,7,108.76633982680069,114.91844469628235
108.56841080606235,114.8498925885013,110.09961788115139,116.66395720807083,108.5503383087044,115.04412636188825,7,109.61415800603805,115.56127722846125
109.39648226251695,115.46992989675881,110.89624618547879,117.29104451002739,109.36098385732697,115.52206549510092,6,110.37432296934234,116.14987565081745
110.20684736361525,116.08921119047993,111.67428268259059,117.91946919902574,110.3507397338567,116.24449233625874,6,111.2087214915711,116.80314972034897
111.00473909285364,116.7132883311583,112.43951663411578,118.55105843119718,110.86611583849565,116.69292320593223,6,111.93529025639198,117.39657736384456
111.78674436622399,117.34048875349974,113.19732944141265,119.1928119962308,111.57658240329343,117.3116546991322,6,112.65270872565333,117.99894111396526
112.55317537641966,117.97275205000217,113.94680897783456,119.84175431026041,112.41453159763505,117.83525113739191,6,113.43324434882823,118.6498633853563
113.31339586416914,118.60283587140376,114.67787233465809,120.4934488584267,113.20288910108849,118.5255924896275,6,114.13567925654675,119.26006648156377
114.0599316072934,119.23598553143776,115.39652411508025,121.14253127978245,113.83787859045208,119.22955978220347,6,114.8245420895958,119.8844366655561
114.79267955050662,119.87126306485789,116.10499026285436,121.79451352979987,114.5745597796247,119.71342534898845,4,115.56851480990464,120.55289520320605
115.51133831655437,120.50870686727055,116.79803209679606,122.45154295657484,115.468843642825,120.59115596912766,4,116.250259697768,121.19200594577681
116.21830123416991,121.14666882992728,117.47947092469221,123.10649004770005,116.06318786397804,121.23090596168956,4,116.975518589674,121.88714297487121
116.91057876037222,121.78715250238918,118.14826172684121,123.7630623507059,116.76830691107675,121.798646799316,4,117.62787900236233,122.524609345067
117.58080510676002,122.4160858346243,118.79993584248687,124.42001994621957,117.54437710534431,122.46795796880777,5,118.28260316075689,123.1694877361984
118.23914724433648,123.04874118414058,119.43618288063082,125.06947858321531,118.3054324671211,123.21812123378055,8,118.99435150776172,123.87609988336156
118.87543654352878,123.67068393973776,120.05823674935434,125.7239188568848,118.66270987746506,123.65281437018011,8,119.60760034338385,124.50785373618326
119.50124911931537,124.29738808344793,120.66622608140804,126.37838722158928,119.61418318858475,124.33311255312417,8,120.23892410039996,125.14560009316122
120.10788575378625,124.92842568661871,121.25801787007522,127.03105526498598,119.63001647645476,124.71238148617194,8,120.86507584814471,125.81566566465476
